Loan_ID,Gender,Married,Dependents,Education,Employment_Type,Job_Domain,Business_Domain,Years_of_Experience,ApplicantIncome,CoapplicantIncome,Total_Monthly_Income,LoanAmount,Loan_Amount_Term,Interest_Rate,EMI,DTI,Credit_History,Property_Area,Loan_Status
LN100940,Male,No,0,Not Graduate,Salaried,Healthcare,,3.5,63310.0,0.0,63310,74588.0,240,7.171203073203686,585.97,0.009,0,Urban,0
LN101013,Male,No,2,Graduate,Salaried,Government,,27.4,12384.0,0.0,12384,147605.0,180,10.563620322579487,1637.45,0.132,0,Urban,1
LN100547,Male,Yes,1,Graduate,Self-Employed,,Retail,12.8,48565.0,11173.0,59738,836628.0,240,14.56103043123916,10746.25,0.18,1,Urban,1
LN101101,Female,Yes,1,Graduate,Salaried,Education,,0.6,49681.0,0.0,49681,278655.0,240,13.468066084539297,3358.01,0.068,1,Rural,1
LN100688,Male,Yes,3+,Graduate,Self-Employed,,Manufacturing,0.7,35401.0,8642.0,44043,977685.0,360,9.11748991403847,7949.47,0.18,0,Semiurban,0
LN100738,Male,Yes,1,Graduate,,Banking,,2.5,49039.0,34291.0,83330,248751.0,120,,3251.27,0.039,1,Urban,1
LN100191,Female,Yes,3+,Graduate,,IT,,3.0,106854.0,0.0,106854,984884.0,60,11.090305785617403,21458.15,0.201,1,Urban,1
LN100456,Male,No,1,Graduate,Salaried,Retail,,11.0,45049.0,10490.0,55539,50000.0,84,11.529892908141631,870.12,0.016,1,Urban,1
LN100868,Female,Yes,2,Graduate,Salaried,Banking,,2.1,54849.0,0.0,54849,1507596.0,60,8.761319312118239,31120.86,0.567,0,Urban,0
LN100393,Male,Yes,0,Not Graduate,Self-Employed,,Retail,6.4,55472.0,0.0,55472,397821.0,60,8.033631989391761,8072.78,0.146,1,Rural,1
LN100675,Female,No,2,Graduate,Salaried,IT,,4.8,94606.0,0.0,94606,527183.0,84,11.602963329385128,9194.66,0.097,1,Semiurban,1
LN100760,Male,Yes,2,Graduate,Salaried,Consulting,,8.6,9376.0,0.0,9376,264156.0,360,10.7889162709372,2473.58,0.264,1,Urban,1
LN100198,Female,Yes,3+,Graduate,Salaried,Manufacturing,,1.0,110160.0,0.0,110160,317697.0,180,12.147383357821166,3843.07,0.035,0,Urban,0
LN100728,Male,Yes,0,Graduate,Salaried,Banking,,1.5,11088.0,0.0,11088,649750.0,84,8.541324043469492,10303.26,0.929,0,Urban,0
LN100419,Male,Yes,2,Graduate,Salaried,Banking,,0.4,30686.0,0.0,30686,50000.0,84,9.271614831932487,811.36,0.026,0,Rural,0
LN100375,Male,Yes,0,Graduate,Salaried,Healthcare,,0.2,26628.0,0.0,26628,575938.0,120,9.208954993419837,7361.03,0.276,1,Urban,1
LN100412,Female,No,0,Graduate,Self-Employed,,Retail,0.0,74021.0,13327.0,87348,526966.0,60,13.104921608604517,12018.42,0.138,0,Urban,0
LN100074,Male,Yes,3+,Graduate,Salaried,Manufacturing,,1.7,142756.0,29075.0,171831,290292.0,360,12.134897381598492,3016.16,0.018,0,Urban,0
LN101291,Male,No,1,Graduate,Salaried,Government,,11.6,139193.0,18110.0,157303,222889.0,180,7.073649299815928,2012.58,0.013,0,Urban,1
LN101083,Female,Yes,0,Graduate,Salaried,Education,,4.9,64562.0,0.0,64562,622682.0,360,11.728320494603002,6275.07,0.097,1,Rural,1
LN100500,Male,No,0,Graduate,Salaried,Manufacturing,,7.3,31776.0,32913.0,64689,50000.0,240,8.616671084297927,437.61,0.007,0,Semiurban,1
LN100825,Female,Yes,1,Graduate,Salaried,Banking,,1.6,76633.0,0.0,76633,621844.0,180,8.630793270098208,6171.31,0.081,1,Urban,1
LN100195,Male,Yes,1,Graduate,Salaried,Education,,2.3,80494.0,0.0,80494,633989.0,60,10.82130973025358,13728.03,0.171,1,Semiurban,1
LN101103,Female,Yes,2,Graduate,Self-Employed,,Manufacturing,4.4,8704.0,0.0,8704,515786.0,60,11.11331494363975,11243.61,1.292,1,Rural,0
LN100616,Male,No,0,Graduate,Salaried,IT,,2.1,27874.0,0.0,27874,50000.0,60,11.05827007909037,1088.57,0.039,1,Urban,1
LN100114,Male,Yes,0,Graduate,Salaried,Retail,,1.2,76516.0,0.0,76516,601170.0,84,8.845439351143217,9625.18,0.126,1,Urban,1
LN100417,Male,Yes,0,Graduate,Salaried,Healthcare,,6.6,98828.0,0.0,98828,50000.0,180,12.007779262871908,600.33,0.006,1,Urban,1
LN100601,Male,Yes,1,Graduate,Salaried,Consulting,,6.2,34058.0,0.0,34058,324886.0,360,9.754549493713762,2792.36,0.082,1,Semiurban,1
LN100604,Male,No,1,Graduate,Salaried,Retail,,2.0,57708.0,0.0,57708,229394.0,360,10.172728471660713,2042.44,0.035,1,Urban,1
LN100569,Male,No,0,Not Graduate,Self-Employed,,Trading,0.4,72377.0,0.0,72377,1188683.0,120,8.847617019412345,14959.88,0.207,0,Urban,0
LN100089,Male,Yes,0,Not Graduate,Salaried,Banking,,2.9,64508.0,13150.0,77658,545866.0,240,11.303546913296259,5747.56,0.074,1,Semiurban,1
LN100848,Male,Yes,1,Graduate,Self-Employed,,Manufacturing,3.0,59906.0,0.0,59906,1074065.0,84,11.130401663739722,18464.33,0.308,1,Semiurban,1
LN101058,Male,Yes,1,Graduate,Self-Employed,,Services,4.4,59793.0,4746.0,64539,893770.0,60,7.457473310537038,17891.26,0.277,1,Semiurban,1
LN100080,Female,Yes,0,Graduate,Self-Employed,,Trading,9.6,23792.0,0.0,23792,984245.0,180,8.487980165243982,9685.32,0.407,0,Urban,0
LN100753,Male,No,1,Graduate,Salaried,Government,,0.4,22832.0,0.0,22832,1468477.0,120,10.618962042164448,19912.84,0.872,0,Semiurban,0
LN100498,Female,Yes,0,Graduate,Self-Employed,,Trading,10.2,79996.0,6886.0,86882,941206.0,120,10.472143842182746,12685.49,0.146,1,Semiurban,1
LN101091,Male,Yes,1,Graduate,Salaried,Manufacturing,,1.0,54841.0,1418.0,56259,902921.0,360,9.119616091832357,7342.95,0.131,1,Semiurban,1
LN100324,Female,Yes,0,Graduate,Salaried,IT,,9.9,59092.0,12613.0,71705,431547.0,180,11.230911213863006,4967.7,0.069,1,Rural,1
LN101097,Male,Yes,1,Graduate,Salaried,Retail,,2.3,74681.0,0.0,74681,50000.0,120,7.708628587966361,598.97,0.008,1,Urban,1
LN100410,Male,Yes,1,Graduate,Salaried,Manufacturing,,5.6,80015.0,0.0,80015,612905.0,180,10.249508298925983,6680.18,0.083,0,Semiurban,1
LN100011,Female,No,0,Graduate,Salaried,Healthcare,,2.6,77120.0,0.0,77120,754466.0,360,8.551905684800616,5828.97,0.076,1,Semiurban,1
LN100396,Female,Yes,0,Graduate,Salaried,Banking,,12.6,120293.0,0.0,120293,1027419.0,60,9.48804322800991,21571.71,0.179,1,Semiurban,1
LN100988,Male,Yes,0,Graduate,Salaried,Retail,,2.6,50599.0,0.0,50599,342041.0,84,10.103505251105592,5696.59,0.113,0,Urban,0
LN100555,Male,Yes,1,Graduate,Salaried,IT,,0.8,8128.0,0.0,8128,877110.0,240,12.98332695813228,10265.59,1.263,1,Urban,0
LN100042,Male,No,2,Graduate,Salaried,Banking,,1.6,38800.0,0.0,38800,,60,9.4500491819966,8158.53,0.21,0,Semiurban,0
LN100841,Male,Yes,1,Graduate,Salaried,IT,,3.0,8480.0,0.0,8480,127201.0,60,8.339225095177358,2599.88,0.307,0,Rural,0
LN100167,Male,Yes,0,Not Graduate,Salaried,Banking,,1.6,28357.0,0.0,28357,261724.0,180,11.463003602333139,3051.28,0.108,1,Semiurban,1
LN100416,Male,Yes,2,Graduate,Self-Employed,,Retail,2.7,63542.0,0.0,63542,50000.0,120,11.052823378088942,690.25,0.011,1,Rural,1
LN100576,Male,Yes,1,Graduate,Salaried,Consulting,,0.9,71917.0,0.0,71917,875485.0,360,11.17896114829819,8456.05,0.118,0,Semiurban,0
LN100834,Male,No,2,Graduate,Salaried,Education,,4.2,8672.0,5774.0,14446,50000.0,84,8.711384025452116,797.15,0.055,1,Urban,1
LN100267,Male,Yes,2,Graduate,Self-Employed,,Services,1.3,77559.0,0.0,77559,539192.0,60,9.041402000751976,11203.58,0.144,1,Rural,0
LN101046,Male,Yes,0,Graduate,Salaried,Government,,4.1,64899.0,0.0,64899,407935.0,84,10.04925371365196,6782.59,0.105,1,Rural,1
LN100426,Male,Yes,3+,Graduate,Salaried,Healthcare,,1.2,36549.0,0.0,36549,610474.0,360,9.93143386803126,5326.44,0.146,0,Rural,0
LN100690,Male,No,0,Graduate,Salaried,IT,,0.3,89870.0,0.0,89870,1266100.0,84,10.969068015143097,21658.13,0.241,0,Urban,0
LN101175,Male,No,3+,Graduate,,Government,,7.0,44628.0,28919.0,73547,550180.0,120,11.117780322840742,7615.46,0.104,1,Rural,1
LN100544,Male,No,0,Graduate,Salaried,Healthcare,,0.4,11984.0,0.0,11984,88140.0,60,10.974407297669329,1915.25,0.16,1,Rural,1
LN101292,Male,Yes,1,Graduate,Salaried,Retail,,1.6,50322.0,0.0,50322,476969.0,180,10.138572188498454,5166.04,0.103,1,Semiurban,1
LN100674,Male,Yes,2,Graduate,Salaried,Education,,8.6,59234.0,20245.0,79479,751021.0,360,10.850140571676487,7067.24,0.089,0,Urban,1
LN100689,Male,No,0,Graduate,Salaried,IT,,1.1,87243.0,0.0,87243,678064.0,84,11.3619696367077,11739.56,0.135,0,Urban,0
LN100429,Male,Yes,1,Graduate,Salaried,Education,,1.6,88480.0,18277.0,106757,316604.0,60,12.369710436102325,7101.97,0.067,1,Urban,1
LN101217,Male,Yes,2,Graduate,Self-Employed,,Construction,2.0,,0.0,44550,50000.0,84,10.72091682287289,848.8,0.019,1,Semiurban,1
LN100851,Male,Yes,1,Graduate,Self-Employed,,IT Services,9.2,75842.0,0.0,75842,736980.0,360,11.507243724224855,7302.32,0.096,1,Rural,1
LN100785,Female,Yes,2,Graduate,Salaried,IT,,3.8,45584.0,0.0,45584,1292207.0,60,8.488056647629543,26504.17,0.581,1,Rural,1
LN100159,Male,Yes,0,Not Graduate,Salaried,Retail,,4.3,72451.0,0.0,72451,403650.0,60,7.954198099555988,8175.72,0.113,0,Urban,1
LN100895,Male,Yes,0,Graduate,Salaried,Manufacturing,,0.1,43679.0,0.0,43679,487955.0,360,9.25271211894784,4015.24,0.092,0,Rural,0
LN101098,Male,Yes,3+,Graduate,Salaried,Consulting,,4.7,21027.0,0.0,21027,266264.0,84,11.814053767502145,4673.85,0.222,1,Urban,1
LN100257,Male,Yes,0,Not Graduate,Salaried,IT,,1.9,32254.0,2221.0,34475,50000.0,60,11.26532543683318,1093.75,0.032,1,Semiurban,1
LN101075,Male,Yes,0,Graduate,Salaried,Healthcare,,5.5,75983.0,0.0,75983,50000.0,180,11.367625185958397,579.89,0.008,0,Urban,1
LN100335,Male,Yes,0,Graduate,Salaried,Banking,,14.6,80054.0,14283.0,94337,642308.0,60,11.18313106582817,14024.07,0.149,0,Semiurban,1
LN101296,Male,Yes,0,Graduate,Salaried,Consulting,,2.9,32888.0,0.0,32888,1533206.0,120,11.162404160662712,21261.11,0.646,1,Semiurban,1
LN100015,Male,Yes,0,Graduate,Salaried,Healthcare,,12.8,42083.0,0.0,42083,391034.0,60,11.281656626710834,8557.06,0.203,0,Rural,1
LN100515,Male,No,2,Graduate,Salaried,Healthcare,,7.3,32397.0,0.0,32397,690521.0,360,8.72114111688025,5418.11,0.167,1,Urban,1
LN100324,Female,Yes,0,Graduate,Salaried,IT,,9.9,59092.0,12613.0,71705,431547.0,180,11.230911213863006,4967.7,0.069,1,Rural,1
LN100768,Male,Yes,0,Graduate,Self-Employed,,Trading,2.2,66646.0,19782.0,86428,1108412.0,120,10.559191237793808,14993.12,0.173,1,Rural,1
LN100607,Male,Yes,2,Graduate,Self-Employed,,Agriculture,8.1,66331.0,0.0,66331,819480.0,60,10.938214000456076,17792.24,0.268,0,Urban,0
LN100489,Female,Yes,0,Graduate,Salaried,Banking,,5.1,76933.0,33542.0,110475,966627.0,84,10.491439325992623,16293.67,0.147,0,Rural,1
LN101233,Male,Yes,0,Graduate,Salaried,Banking,,3.9,49999.0,0.0,49999,219958.0,360,10.385027846337218,1993.16,0.04,0,Urban,0
LN100966,Male,Yes,1,Graduate,Salaried,Banking,,2.5,86296.0,0.0,86296,580805.0,60,8.943459513668678,12040.62,0.14,1,Urban,1
LN100905,Female,No,1,Graduate,Salaried,Retail,,1.4,33397.0,0.0,33397,50000.0,180,10.937665819373422,566.34,0.017,1,Semiurban,1
LN100222,Male,Yes,1,Graduate,Self-Employed,,Services,8.3,9328.0,7198.0,16526,50000.0,60,13.235823831171606,1143.7,0.069,1,Semiurban,1
LN100179,Male,Yes,0,Graduate,Salaried,Retail,,14.1,31374.0,,31374,130547.0,360,8.47673884178002,1001.64,0.032,1,Urban,1
LN101157,Female,Yes,0,Graduate,Salaried,Education,,11.7,93290.0,0.0,93290,186986.0,84,10.260735287867272,3129.44,0.034,1,Rural,0
LN100099,Male,No,2,Graduate,Salaried,Government,,2.2,104417.0,0.0,104417,256240.0,120,9.68071017586545,3341.09,0.032,1,Semiurban,1
LN100836,Female,Yes,0,Graduate,Salaried,IT,,7.1,116221.0,12535.0,128756,745017.0,60,11.125704792902642,16245.22,0.126,1,Semiurban,1
LN100757,Male,Yes,0,Graduate,Salaried,Manufacturing,,10.0,59623.0,22038.0,81661,600223.0,84,10.839033114573153,10226.55,0.125,1,Urban,1
LN100521,Male,Yes,0,Not Graduate,Salaried,Banking,,10.6,85573.0,32286.0,117859,680829.0,84,10.022550888312686,11310.5,0.096,1,Rural,1
LN100761,Male,Yes,0,Graduate,Self-Employed,,Retail,7.3,75856.0,0.0,75856,329571.0,180,11.392583018704256,3827.54,0.05,1,Rural,0
LN100022,Male,No,0,Graduate,Salaried,Government,,3.5,36938.0,15666.0,52604,1053170.0,360,10.46408566368973,9605.49,0.183,0,Semiurban,0
LN100356,Male,Yes,2,Not Graduate,Salaried,Government,,4.4,121269.0,0.0,121269,444967.0,60,10.787188863251982,9627.5,0.079,1,Semiurban,1
LN100733,Male,No,0,Not Graduate,Self-Employed,,Retail,8.1,63062.0,0.0,63062,697958.0,60,9.799711396821268,14760.85,0.234,1,Urban,1
LN101145,Female,Yes,0,Graduate,salaried,Education,,1.8,8288.0,0.0,8288,314548.0,180,7.322584046212214,2884.28,0.348,1,Semiurban,1
LN101278,Male,Yes,1,Graduate,Salaried,Banking,,0.6,8096.0,0.0,8096,363541.0,120,9.923586581404896,4788.85,0.592,1,Semiurban,1
LN100611,Female,No,1,Graduate,,,Construction,0.2,28997.0,0.0,28997,,60,12.302682609718978,16454.25,0.567,1,Urban,1
LN101174,Male,Yes,1,Not Graduate,Salaried,Education,,17.2,56073.0,39238.0,95311,1114778.0,60,9.396926049587815,23356.3,0.245,1,Urban,1
LN100340,Male,Yes,0,Graduate,Salaried,Education,,9.1,84185.0,0.0,84185,282746.0,60,8.59306988673266,5813.66,0.069,1,Urban,1
LN100431,Male,Yes,0,Graduate,Salaried,Retail,,1.0,8160.0,0.0,8160,50000.0,84,13.25043890087045,916.42,0.112,0,Rural,0
LN100473,Female,No,0,Graduate,Salaried,IT,,1.5,32613.0,0.0,32613,1402563.0,60,10.95567856061684,30464.13,0.934,0,Urban,0
LN100217,Male,No,0,Graduate,Salaried,Banking,,18.6,66776.0,0.0,66776,50000.0,120,10.537449722399153,675.72,0.01,0,Urban,1
LN100911,Male,No,0,Not Graduate,Salaried,Banking,,0.8,8151.0,0.0,8151,364168.0,180,11.814840940028656,4327.34,0.531,1,Rural,1
LN100203,Female,Yes,3+,Graduate,Salaried,Manufacturing,,4.6,28195.0,0.0,28195,654196.0,60,10.722420768532142,14133.41,0.501,1,Semiurban,1
LN101112,Male,Yes,2,Graduate,Salaried,Healthcare,,10.3,97928.0,0.0,97928,474159.0,60,11.532187156023065,10435.66,0.107,0,Semiurban,1
LN100881,Male,Yes,1,Graduate,Self-Employed,,Services,1.0,65397.0,1669.0,67066,,84,10.806975508226412,16567.83,0.247,0,Semiurban,1
LN100623,Male,Yes,0,Graduate,Salaried,Retail,,5.3,90048.0,10225.0,100273,485725.0,120,8.80326681783583,6101.36,0.061,1,Semiurban,1
LN100093,Male,Yes,0,Graduate,Salaried,Healthcare,,0.0,64760.0,0.0,64760,831630.0,180,10.13690784725136,9006.52,0.139,0,Rural,0
LN101037,Male,Yes,0,Graduate,Salaried,IT,,0.3,16700.0,0.0,16700,1040157.0,180,10.300592177314527,11369.63,0.681,1,Rural,1
LN100068,Male,Yes,2,Graduate,Self-Employed,,Manufacturing,5.4,60295.0,23476.0,83771,222036.0,240,9.392483392823953,2054.1,0.025,1, Urban,1
LN101206,Male,No,0,Graduate,Salaried,Education,,0.9,97528.0,0.0,97528,836720.0,240,10.344464583351694,8266.41,0.085,1,Urban,1
LN100973,Male,Yes,3+,Graduate,salaried,,Services,2.3,40951.0,9259.0,50210,1094595.0,84,9.265799506987014,17759.04,0.354,1,Semiurban,1
LN100284,Male,No,0,Graduate,Salaried,Education,,10.3,46992.0,31722.0,78714,164546.0,360,9.90353432482113,1432.29,0.018,1,Urban,1
LN100696,Male,No,1,Graduate,Self-Employed,,Agriculture,1.1,,0.0,27807,362130.0,240,9.788137268397202,3443.95,0.124,1,Semiurban,1
LN100085,Male,Yes,0,Not Graduate,Salaried,Consulting,,4.0,48183.0,0.0,48183,979955.0,84,8.000174419073506,15273.87,0.317,1,Urban,0
LN100434,Male,Yes,0,Graduate,Salaried,Consulting,,1.9,24574.0,0.0,24574,50000.0,180,9.440411998504127,520.32,0.021,1,Semiurban,1
LN101033,Male,Yes,0,Graduate,Salaried,Banking,,2.4,8384.0,0.0,8384,416640.0,84,9.525094835645389,6814.91,0.813,0,Semiurban,0
LN100153,Male,Yes,0,Graduate,Salaried,Government,,6.1,8976.0,0.0,8976,509710.0,240,10.478240565369296,5081.39,0.566,0,Urban,1
LN100075,Male,No,0,Not Graduate,Salaried,Consulting,,0.2,19238.0,0.0,19238,510533.0,360,9.799914516832565,4404.99,0.229,1,Rural,1
LN100962,Male,No,0,Graduate,Salaried,IT,,17.7,112452.0,0.0,112452,416157.0,180,11.080336025358111,4751.04,0.042,1,Urban,1
LN101200,Male,No,0,Graduate,Salaried,Healthcare,,0.8,36812.0,0.0,36812,409806.0,360,9.943423075351614,3579.22,0.097,1,Rural,1
LN100713,Male,Yes,0,Graduate,Salaried,Consulting,,10.9,83157.0,5098.0,88255,568563.0,84,11.89828438212781,10005.79,0.113,1,Semiurban,1
LN100789,Female,Yes,1,Not Graduate,Self-Employed,,Retail,0.2,80970.0,20447.0,101417,586772.0,240,10.627322617399296,5908.48,0.058,1,Rural,1
LN100580,Male,Yes,0,Graduate,Salaried,IT,,0.9,72245.0,0.0,72245,866887.0,180,9.083856016402393,8835.84,0.122,1,Urban,1
LN100446,Female,Yes,0,Graduate,Salaried,IT,,1.9,21403.0,0.0,21403,269453.0,360,8.511011476822627,2073.96,0.097,0,Semiurban,0
LN100703,Male,Yes,0,Graduate,Salaried,Manufacturing,,11.1,43893.0,0.0,43893,486081.0,84,12.271371399971331,8651.36,0.197,1,Urban,1
LN100998,Female,Yes,0,Graduate,Salaried,Consulting,,2.9,31541.0,0.0,31541,50000.0,60,12.157293377813122,1116.2,0.035,0,Rural,0
LN100188,Male,Yes,3+,Graduate,Salaried,Government,,1.1,52085.0,0.0,52085,827715.0,60,12.144279487788989,18472.47,0.355,1,Rural,1
LN100271,Female,Yes,3+,Not Graduate,Salaried,Healthcare,,0.4,64933.0,0.0,64933,862562.0,60,8.843501480771907,17839.92,0.275,1,Urban,1
LN101161,Male,No,2,Not Graduate,Salaried,Banking,,4.8,93123.0,10527.0,103650,931639.0,360,9.922453090937152,8122.46,0.078,0,Semiurban,1
LN100884,Female,Yes,1,Graduate,Salaried,Retail,,8.1,83894.0,18551.0,102445,50000.0,180,11.325436823456458,578.56,0.006,1,Rural,0
LN100236,Male,Yes,3+,Graduate,Salaried,Consulting,,5.5,87028.0,0.0,87028,426082.0,60,10.015731974010814,9056.28,0.104,1,Urban,1
LN100487,Male,Yes,0,Graduate,Self-Employed,,Services,5.5,80177.0,21300.0,101477,923095.0,60,8.518212889551638,18946.81,0.187,0,Rural,0
LN100857,Male,Yes,1,Graduate,Salaried,Banking,,1.3,8208.0,10298.0,18506,50000.0,60,10.301550255574856,1069.79,0.058,1,Urban,1
LN100559,Male,No,0,Graduate,Salaried,Banking,,3.9,154725.0,0.0,154725,292133.0,84,8.317047820075878,4599.53,0.03,1,Rural,1
LN100117,Male,Yes,3+,Not Graduate,Self-Employed,,IT Services,1.7,51971.0,0.0,51971,388938.0,84,11.410554532934947,6743.82,0.13,1,Urban,1
LN100637,Male,No,3+,Graduate,Salaried,Consulting,,9.6,41184.0,0.0,41184,641076.0,60,10.809482161517606,13877.71,0.337,0,Semiurban,1
LN101242,Male,No,0,Graduate,Salaried,Retail,,2.2,54879.0,0.0,54879,850372.0,120,11.011372462637148,11719.35,0.214,1,Semiurban,1
LN100801,Male,Yes,0,Graduate,Salaried,Education,,5.1,26649.0,0.0,26649,674427.0,84,9.58456135865925,11052.05,0.415,1,Semiurban,1
LN100750,Male,Yes,0,Graduate,Salaried,Education,,5.2,131003.0,16584.0,147587,1182160.0,360,10.326158621088764,10660.34,0.072,0,Urban,1
LN100512,Female,Yes,2,Graduate,Salaried,Consulting,,4.8,93830.0,0.0,93830,343941.0,60,9.770905082529765,7269.02,0.077,1,Semiurban,1
LN100633,Male,Yes,0,Graduate,Salaried,Consulting,,1.9,18927.0,42481.0,61408,516432.0,60,9.649138021832659,10883.71,0.177,1,Rural,1
LN100057,Male,Yes,2,Graduate,Salaried,Banking,,0.6,,0.0,83582,255824.0,84,10.302294408673752,4287.05,0.051,1,Rural,1
LN101178,Male,Yes,1,Graduate,Self-Employed,,Trading,3.2,74207.0,10066.0,84273,414239.0,240,10.166601209793448,4043.33,0.048,1,Urban,1
LN101229,Male,No,0,Not Graduate,Salaried,Education,,15.7,25780.0,29096.0,54876,734505.0,60,9.692061217557228,15495.0,0.282,1,Urban,1
LN100907,Male,No,0,Not Graduate,Salaried,IT,,4.4,55371.0,0.0,55371,551569.0,84,10.849911749252634,9400.73,0.17,1,Rural,1
LN101250,Female,Yes,0,Graduate,Self-Employed,,Agriculture,4.2,43211.0,0.0,43211,689409.0,240,12.188741491283038,7681.9,0.178,0,Urban,0
LN100126,Female,Yes,0,Graduate,Salaried,Healthcare,,0.9,48195.0,0.0,48195,605368.0,240,10.21901591466359,5930.05,0.123,0,Semiurban,0
LN100790,Male,No,0,Graduate,Salaried,Government,,10.6,22203.0,0.0,22203,688336.0,84,10.850995715479945,11732.13,0.528,1,Semiurban,1
LN100116,Female,Yes,1,Not Graduate,Salaried,Education,,3.9,,30746.0,123515,171732.0,84,13.41114035371486,3162.66,0.026,1,Rural,1
LN100740,Male,No,3+,Not Graduate,Salaried,Government,,10.6,32522.0,0.0,32522,554470.0,120,8.760262936434648,6952.05,0.214,0,Semiurban,1
LN100830,Male,Yes,1,Graduate,Salaried,Government,,6.4,20555.0,0.0,20555,192698.0,84,8.313217480579157,3033.59,0.148,0,Urban,1
LN100119,Male,No,0,Graduate,Salaried,Government,,9.2,49765.0,0.0,49765,522134.0,60,12.256319351027845,11682.33,0.235,1,Urban,1
LN100656,Male,Yes,1,Graduate,Salaried,IT,,14.4,88947.0,20314.0,109261,937516.0,60,8.756284771834892,19350.59,0.177,0,Urban,1
LN100635,Male,No,0,Graduate,Salaried,Banking,,0.6,84647.0,0.0,84647,1340312.0,84,10.567339428147266,22645.64,0.268,0,Semiurban,0
LN100369,Male,No,0,Not Graduate,Self-Employed,,Construction,2.5,21556.0,0.0,21556,596930.0,120,9.115361138999297,7598.98,0.353,0,Rural,0
LN100268,Male,Yes,0,Graduate,Self-Employed,,Retail,1.6,59261.0,0.0,59261,1519987.0,60,11.473016479182386,33407.89,0.564,1,Semiurban,1
LN100655,Male,No,0,Graduate,Self-Employed,,Trading,9.7,9552.0,0.0,9552,1010434.0,60,9.638027644382907,21289.22,2.229,0,Semiurban,1
LN100935,Male,Yes,0,Graduate,Salaried,Consulting,,4.6,62943.0,0.0,62943,364335.0,84,8.944515434027375,5851.56,0.093,0,Rural,0
LN100822,Male,No,2,Graduate,Self-Employed,,Agriculture,1.6,89644.0,0.0,89644,1037183.0,120,,16593.84,0.185,1,Semiurban,1
LN100866,Male,Yes,0,Not Graduate,Salaried,Manufacturing,,1.6,90635.0,0.0,90635,50000.0,360,10.399443034660935,453.61,0.005,0,Rural,0
LN100046,Male,Yes,3+,Graduate,Self-Employed,,Construction,4.2,89078.0,0.0,89078,339485.0,120,10.75335208052796,4629.13,0.052,1,Semiurban,1
LN101192,Male,No,1,Graduate,Self-Employed,,Construction,1.3,14178.0,20803.0,34981,349179.0,60,9.569376695327486,7345.25,0.21,0,Urban,0
LN100991,Male,Yes,0,Graduate,Salaried,Banking,,0.7,40555.0,0.0,40555,53681.0,180,8.919582135118102,541.9,0.013,1,Semiurban,1
LN100876,Male,Yes,3+,Graduate,Salaried,IT,,6.1,76628.0,0.0,76628,125674.0,60,10.181773227851018,2681.46,0.035,1,Semiurban,1
LN100773,Male,No,1,Graduate,Self-Employed,,Manufacturing,0.9,49129.0,0.0,49129,763444.0,60,9.657772976067648,16092.67,0.328,1,Semiurban,1
LN100004,Male,No,0,Graduate,Self-Employed,,Agriculture,0.5,62187.0,27184.0,89371,1362996.0,84,9.817394119324561,22498.95,0.252,1,Semiurban,1
LN101003,Male,Yes,0,Graduate,Salaried,Manufacturing,,1.8,36756.0,0.0,36756,421208.0,120,12.081948375960051,6063.08,0.165,0,Semiurban,0
LN100263,Male,Yes,1,Graduate,Salaried,Retail,,1.2,16452.0,14981.0,31433,1145442.0,180,9.665877680271969,12075.9,0.384,1,Semiurban,1
LN101093,Male,Yes,0,Graduate,Salaried,Retail,,0.1,119768.0,0.0,119768,487886.0,60,7.0,9660.73,0.081,0,Rural,0
LN101259,Male,Yes,2,Graduate,Salaried,Manufacturing,,0.7,89917.0,1779.0,91696,803414.0,84,8.679090310327526,12795.73,0.14,1,Urban,1
LN100443,Male,Yes,0,Graduate,Salaried,IT,,2.5,,0.0,47794,50000.0,60,12.517083400678892,1125.33,0.024,0,Rural,0
LN101002,Female,Yes,0,Graduate,Self-Employed,,Retail,3.3,20370.0,0.0,20370,479772.0,120,9.112975930302584,6106.92,0.3,1,Semiurban,1
LN100837,Male,No,1,Graduate,Self-Employed,,Trading,1.5,55264.0,0.0,55264,1065059.0,180,9.920422012112342,11393.38,0.206,1, Urban,1
LN101231,Male,No,2,Graduate,Self-Employed,,Manufacturing,13.4,42509.0,0.0,42509,757596.0,60,8.985490426354682,15721.11,0.37,0,Semiurban,0
LN100304,Male,Yes,1,Graduate,Salaried,IT,,2.5,50659.0,0.0,50659,1075522.0,60,12.020009502101718,23935.27,0.472,0,Rural,0
LN101085,Male,Yes,1,Graduate,Salaried,Manufacturing,,9.8,109741.0,0.0,109741,589114.0,120,10.527941611312084,7958.43,0.073,0,Semiurban,1
LN100313,Female,Yes,3+,Graduate,Salaried,Consulting,,3.4,85511.0,0.0,85511,331233.0,180,8.012750416446048,3167.87,0.037,1,Semiurban,0
LN100149,Male,Yes,1,Graduate,Salaried,Government,,14.9,10384.0,0.0,10384,678925.0,360,10.969124861817782,6449.73,0.621,0,Semiurban,1
LN100574,Female,No,0,Graduate,Salaried,Government,,3.1,23370.0,0.0,23370,1119477.0,360,12.018812504766576,11531.3,0.493,1,Urban,1
LN100050,Female,No,0,Graduate,Salaried,Banking,,14.6,10336.0,0.0,10336,955121.0,120,9.53405614024468,12376.85,1.197,0,Semiurban,0
